* Measurement data measured by REW V5.20.13
* Source: Umik-1  Gain: 18dB  , MICROPHONE, L, volume: 0.318. Timing signal peak level 0.0 dBFS, measurement signal peak level zero
* Format: 512k Log Swept Sine, 1 sweep at -6.0 dBFS using an acoustic timing reference
* Dated: Aug 1, 2026 4:07:08 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ZMF Blackwood right
* Measurement: Blackwood R
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18477.172852 77.556 -70.7382
18477.539062 77.557 -70.6208
18477.905273 77.575 -70.5676
18478.271484 77.595 -70.6321
18478.637695 77.602 -70.7754
18479.003906 77.591 -70.9038
18479.370117 77.570 -70.9385
18479.736328 77.553 -70.8699
18480.102539 77.547 -70.7495
18480.468750 77.551 -70.6442
18480.834961 77.560 -70.5889
18481.201172 77.567 -70.5749
18481.567383 77.570 -70.5765
18481.933594 77.569 -70.5782
18482.299805 77.567 -70.5834
18482.666016 77.562 -70.5950
18483.032227 77.552 -70.6006
18483.398438 77.538 -70.5721
18483.764648 77.524 -70.4893
18484.130859 77.517 -70.3608
18484.497070 77.522 -70.2266
18484.863281 77.536 -70.1367
18485.229492 77.556 -70.1235
18485.595703 77.571 -70.1842
18485.961914 77.579 -70.2870
18486.328125 77.579 -70.3926
18486.694336 77.572 -70.4701
18487.060547 77.563 -70.5068
18487.426758 77.557 -70.5089
18487.792969 77.555 -70.4924
18488.159180 77.558 -70.4803
18488.525391 77.565 -70.4913
18488.891602 77.571 -70.5339
18489.257812 77.574 -70.6010
18489.624023 77.571 -70.6680
18489.990234 77.563 -70.7075
18490.356445 77.555 -70.7048
18490.722656 77.551 -70.6685
18491.088867 77.553 -70.6286
18491.455078 77.559 -70.6160
18491.821289 77.564 -70.6396
18492.187500 77.564 -70.6808
18492.553711 77.559 -70.7057
18492.919922 77.554 -70.6921
18493.286133 77.552 -70.6503
18493.652344 77.557 -70.6151
18494.018555 77.566 -70.6210
18494.384766 77.572 -70.6712
18494.750977 77.570 -70.7340
18495.117188 77.563 -70.7662
18495.483398 77.555 -70.7461
18495.849609 77.554 -70.6945
18496.215820 77.562 -70.6588
18496.582031 77.573 -70.6772
18496.948242 77.581 -70.7512
18497.314453 77.579 -70.8449
18497.680664 77.570 -70.9146
18498.046875 77.558 -70.9363
18498.413086 77.548 -70.9149
18498.779297 77.543 -70.8724
18499.145508 77.543 -70.8287
18499.511719 77.547 -70.7954
18499.877930 77.554 -70.7853
18500.244141 77.562 -70.8143
18500.610352 77.568 -70.8911
18500.976562 77.564 -70.9979
18501.342773 77.550 -71.0850
18501.708984 77.528 -71.0961
18502.075195 77.510 -71.0118
18502.441406 77.505 -70.8724
18502.807617 77.515 -70.7620
18503.173828 77.532 -70.7485
18503.540039 77.542 -70.8301
18503.906250 77.536 -70.9379
18504.272461 77.516 -70.9806
18504.638672 77.494 -70.9122
18505.004883 77.483 -70.7634
18505.371094 77.488 -70.6144
18505.737305 77.503 -70.5383
18506.103516 77.516 -70.5463
18506.469727 77.519 -70.5920
18506.835938 77.514 -70.6149
18507.202148 77.508 -70.5883
18507.568359 77.509 -70.5382
18507.934570 77.518 -70.5178
18508.300781 77.529 -70.5665
18508.666992 77.534 -70.6801
18509.033203 77.528 -70.8146
18509.399414 77.511 -70.9169
18509.765625 77.490 -70.9555
18510.131836 77.473 -70.9354
18510.498047 77.463 -70.8907
18510.864258 77.459 -70.8599
18511.230469 77.458 -70.8599
18511.596680 77.454 -70.8799
18511.962891 77.445 -70.8892
18512.329102 77.436 -70.8611
18512.695312 77.429 -70.7900
18513.061523 77.430 -70.6951
18513.427734 77.440 -70.6095
18513.793945 77.455 -70.5597
18514.160156 77.473 -70.5570
18514.526367 77.490 -70.6014
18514.892578 77.503 -70.6863
18515.258789 77.511 -70.8032
18515.625000 77.510 -70.9359
18515.991211 77.499 -71.0538
18516.357422 77.481 -71.1207
18516.723633 77.460 -71.1155
18517.089844 77.445 -71.0469
18517.456055 77.440 -70.9562
18517.822266 77.444 -70.8927
18518.188477 77.450 -70.8798
18518.554688 77.452 -70.9030
18518.920898 77.449 -70.9222
18519.287109 77.444 -70.9052
18519.653320 77.443 -70.8514
18520.019531 77.450 -70.7935
18520.385742 77.465 -70.7742
18520.751953 77.481 -70.8160
18521.118164 77.491 -70.9089
18521.484375 77.494 -71.0179
18521.850586 77.488 -71.1041
18522.216797 77.478 -71.1449
18522.583008 77.470 -71.1426
18522.949219 77.464 -71.1166
18523.315430 77.461 -71.0888
18523.681641 77.458 -71.0656
18524.047852 77.452 -71.0312
18524.414062 77.445 -70.9583
18524.780273 77.442 -70.8336
18525.146484 77.451 -70.6831
18525.512695 77.474 -70.5704
18525.878906 77.507 -70.5652
18526.245117 77.536 -70.7001
18526.611328 77.548 -70.9373
18526.977539 77.537 -71.1857
18527.343750 77.507 -71.3505
18527.709961 77.473 -71.3826
18528.076172 77.448 -71.3099
18528.442383 77.437 -71.2092
18528.808594 77.437 -71.1488
18529.174805 77.438 -71.1467
18529.541016 77.432 -71.1649
18529.907227 77.422 -71.1494
18530.273438 77.413 -71.0732
18530.639648 77.415 -70.9595
18531.005859 77.428 -70.8650
18531.372070 77.450 -70.8422
18531.738281 77.470 -70.9080
18532.104492 77.479 -71.0338
18532.470703 77.475 -71.1595
18532.836914 77.460 -71.2250
18533.203125 77.444 -71.2006
18533.569336 77.436 -71.1082
18533.935547 77.443 -71.0155
18534.301758 77.459 -70.9961
18534.667969 77.474 -71.0837
18535.034180 77.475 -71.2465
18535.400391 77.458 -71.4010
18535.766602 77.429 -71.4681
18536.132812 77.400 -71.4228
18536.499023 77.384 -71.3115
18536.865234 77.380 -71.2156
18537.231445 77.382 -71.1854
18537.597656 77.378 -71.2054
18537.963867 77.365 -71.2133
18538.330078 77.349 -71.1544
18538.696289 77.340 -71.0262
18539.062500 77.344 -70.8762
18539.428711 77.359 -70.7626
18539.794922 77.380 -70.7120
18540.161133 77.400 -70.7167
18540.527344 77.419 -70.7642
18540.893555 77.436 -70.8588
18541.259766 77.444 -71.0052
18541.625977 77.438 -71.1760
18541.992188 77.414 -71.2955
18542.358398 77.381 -71.2750
18542.724609 77.356 -71.0900
18543.090820 77.357 -70.8247
18543.457031 77.386 -70.6360
18543.823242 77.427 -70.6487
18544.189453 77.451 -70.8518
18544.555664 77.443 -71.1035
18544.921875 77.408 -71.2255
18545.288086 77.372 -71.1258
18545.654297 77.362 -70.8765
18546.020508 77.386 -70.6603
18546.386719 77.429 -70.6378
18546.752930 77.464 -70.8357
18547.119141 77.471 -71.1376
18547.485352 77.449 -71.3826
18547.851562 77.414 -71.4674
18548.217773 77.385 -71.3958
18548.583984 77.375 -71.2557
18548.950195 77.380 -71.1367
18549.316406 77.392 -71.0767
18549.682617 77.404 -71.0643
18550.048828 77.414 -71.0757
18550.415039 77.422 -71.1022
18550.781250 77.426 -71.1454
18551.147461 77.426 -71.1932
18551.513672 77.420 -71.2173
18551.879883 77.413 -71.1964
18552.246094 77.411 -71.1423
18552.612305 77.418 -71.1038
18552.978516 77.427 -71.1257
18553.344727 77.430 -71.2102
18553.710938 77.421 -71.3087
18554.077148 77.403 -71.3574
18554.443359 77.385 -71.3289
18554.809570 77.375 -71.2534
18555.175781 77.376 -71.1934
18555.541992 77.382 -71.1934
18555.908203 77.384 -71.2472
18556.274414 77.377 -71.3087
18556.640625 77.366 -71.3328
18557.006836 77.355 -71.3052
18557.373047 77.351 -71.2457
18557.739258 77.352 -71.1826
18558.105469 77.359 -71.1312
18558.471680 77.368 -71.0946
18558.837891 77.380 -71.0747
18559.204102 77.393 -71.0809
18559.570312 77.406 -71.1223
18559.936523 77.413 -71.1930
18560.302734 77.414 -71.2667
18560.668945 77.408 -71.3124
18561.035156 77.399 -71.3145
18561.401367 77.394 -71.2816
18561.767578 77.392 -71.2389
18562.133789 77.394 -71.2081
18562.500000 77.397 -71.1985
18562.866211 77.398 -71.2095
18563.232422 77.398 -71.2375
18563.598633 77.395 -71.2775
18563.964844 77.387 -71.3154
18564.331055 77.375 -71.3274
18564.697266 77.364 -71.2943
18565.063477 77.359 -71.2238
18565.429688 77.366 -71.1586
18565.795898 77.381 -71.1599
18566.162109 77.394 -71.2606
18566.528320 77.395 -71.4331
18566.894531 77.377 -71.5931
18567.260742 77.344 -71.6418
18567.626953 77.312 -71.5303
18567.993164 77.297 -71.2968
18568.359375 77.309 -71.0483
18568.725586 77.340 -70.9010
18569.091797 77.375 -70.9042
18569.458008 77.398 -71.0183
18569.824219 77.403 -71.1539
18570.190430 77.396 -71.2327
18570.556641 77.388 -71.2397
18570.922852 77.388 -71.2239
18571.289062 77.391 -71.2471
18571.655273 77.390 -71.3260
18572.021484 77.375 -71.4108
18572.387695 77.350 -71.4233
18572.753906 77.327 -71.3199
18573.120117 77.320 -71.1402
18573.486328 77.334 -70.9899
18573.852539 77.361 -70.9656
18574.218750 77.385 -71.0919
18574.584961 77.391 -71.3048
18574.951172 77.379 -71.5013
18575.317383 77.357 -71.6140
18575.683594 77.338 -71.6440
18576.049805 77.328 -71.6444
18576.416016 77.323 -71.6649
18576.782227 77.317 -71.7103
18577.148438 77.307 -71.7462
18577.514648 77.296 -71.7404
18577.880859 77.290 -71.6973
18578.247070 77.291 -71.6526
18578.613281 77.295 -71.6362
18578.979492 77.297 -71.6422
18579.345703 77.294 -71.6334
18579.711914 77.291 -71.5792
18580.078125 77.293 -71.4873
18580.444336 77.305 -71.4028
18580.810547 77.323 -71.3702
18581.176758 77.338 -71.3962
18581.542969 77.346 -71.4492
18581.909180 77.347 -71.4889
18582.275391 77.348 -71.5013
18582.641602 77.352 -71.5079
18583.007812 77.357 -71.5417
18583.374023 77.360 -71.6135
18583.740234 77.356 -71.7020
18584.106445 77.344 -71.7708
18584.472656 77.330 -71.7976
18584.838867 77.317 -71.7892
18585.205078 77.309 -71.7712
18585.571289 77.302 -71.7638
18585.937500 77.294 -71.7645
18586.303711 77.282 -71.7521
18586.669922 77.271 -71.7047
18587.036133 77.263 -71.6176
18587.402344 77.263 -71.5092
18587.768555 77.272 -71.4176
18588.134766 77.288 -71.3803
18588.500977 77.303 -71.4154
18588.867188 77.310 -71.5078
18589.233398 77.305 -71.6076
18589.599609 77.288 -71.6505
18589.965820 77.270 -71.5946
18590.332031 77.261 -71.4509
18590.698242 77.270 -71.2927
18591.064453 77.293 -71.2143
18591.430664 77.319 -71.2678
18591.796875 77.331 -71.4282
18592.163086 77.323 -71.6030
18592.529297 77.298 -71.6918
18592.895508 77.273 -71.6530
18593.261719 77.261 -71.5294
18593.627930 77.267 -71.4199
18593.994141 77.283 -71.4066
18594.360352 77.294 -71.5005
18594.726562 77.291 -71.6432
18595.092773 77.275 -71.7499
18595.458984 77.253 -71.7678
18595.825195 77.238 -71.7056
18596.191406 77.236 -71.6176
18596.557617 77.245 -71.5684
18596.923828 77.259 -71.5938
18597.290039 77.269 -71.6876
18597.656250 77.270 -71.8157
18598.022461 77.261 -71.9304
18598.388672 77.245 -71.9915
18598.754883 77.227 -71.9781
18599.121094 77.215 -71.8928
18599.487305 77.213 -71.7670
18599.853516 77.223 -71.6479
18600.219727 77.243 -71.5789
18600.585938 77.264 -71.5812
18600.952148 77.281 -71.6455
18601.318359 77.288 -71.7368
18601.684570 77.286 -71.8138
18602.050781 77.278 -71.8452
18602.416992 77.269 -71.8214
18602.783203 77.265 -71.7576
18603.149414 77.268 -71.6833
18603.515625 77.276 -71.6328
18603.881836 77.287 -71.6299
18604.248047 77.295 -71.6768
18604.614258 77.296 -71.7524
18604.980469 77.288 -71.8212
18605.346680 77.274 -71.8510
18605.712891 77.260 -71.8284
18606.079102 77.251 -71.7657
18606.445312 77.249 -71.6918
18606.811523 77.253 -71.6367
18607.177734 77.261 -71.6184
18607.543945 77.268 -71.6373
18607.910156 77.273 -71.6834
18608.276367 77.273 -71.7401
18608.642578 77.267 -71.7872
18609.008789 77.258 -71.8046
18609.375000 77.249 -71.7770
18609.741211 77.243 -71.7041
18610.107422 77.244 -71.6068
18610.473633 77.254 -71.5197
18610.839844 77.270 -71.4757
18611.206055 77.287 -71.4899
18611.572266 77.298 -71.5508
18611.938477 77.303 -71.6315
18612.304688 77.300 -71.7058
18612.670898 77.294 -71.7612
18613.037109 77.284 -71.7972
18613.403320 77.273 -71.8174
18613.769531 77.260 -71.8174
18614.135742 77.246 -71.7873
18614.501953 77.235 -71.7238
18614.868164 77.230 -71.6404
18615.234375 77.234 -71.5677
18615.600586 77.244 -71.5413
18615.966797 77.256 -71.5787
18616.333008 77.263 -71.6696
18616.699219 77.263 -71.7839
18617.065430 77.257 -71.8882
18617.431641 77.248 -71.9650
18617.797852 77.240 -72.0184
18618.164062 77.233 -72.0634
18618.530273 77.227 -72.1085
18618.896484 77.220 -72.1475
18619.262695 77.211 -72.1627
18619.628906 77.202 -72.1384
18619.995117 77.199 -72.0775
18620.361328 77.203 -72.0045
18620.727539 77.215 -71.9526
18621.093750 77.231 -71.9492
18621.459961 77.245 -71.9990
18621.826172 77.251 -72.0796
18622.192383 77.249 -72.1544
18622.558594 77.241 -72.1890
18622.924805 77.233 -72.1731
18623.291016 77.230 -72.1277
18623.657227 77.233 -72.0928
18624.023438 77.238 -72.1003
18624.389648 77.238 -72.1505
18624.755859 77.231 -72.2072
18625.122070 77.216 -72.2238
18625.488281 77.202 -72.1765
18625.854492 77.196 -72.0892
18626.220703 77.200 -72.0193
18626.586914 77.210 -72.0148
18626.953125 77.215 -72.0773
18627.319336 77.210 -72.1591
18627.685547 77.197 -72.1974
18628.051758 77.184 -72.1654
18628.417969 77.179 -72.0900
18628.784180 77.184 -72.0314
18629.150391 77.192 -72.0298
18629.516602 77.195 -72.0702
18629.882812 77.188 -72.0957
18630.249023 77.179 -72.0549
18630.615234 77.177 -71.9493
18630.981445 77.188 -71.8369
18631.347656 77.210 -71.7908
18631.713867 77.232 -71.8456
18632.080078 77.243 -71.9692
18632.446289 77.239 -72.0909
18632.812500 77.226 -72.1523
18633.178711 77.215 -72.1459
18633.544922 77.211 -72.1161
18633.911133 77.212 -72.1158
18634.277344 77.209 -72.1594
18634.643555 77.198 -72.2075
18635.009766 77.179 -72.1953
18635.375977 77.163 -72.0884
18635.742188 77.162 -71.9184
18636.108398 77.181 -71.7775
18636.474609 77.212 -71.7573
18636.840820 77.239 -71.8845
18637.207031 77.248 -72.1014
18637.573242 77.237 -72.2999
18637.939453 77.213 -72.3936
18638.305664 77.193 -72.3766
18638.671875 77.185 -72.3188
18639.038086 77.187 -72.3065
18639.404297 77.185 -72.3633
18639.770508 77.170 -72.4277
18640.136719 77.144 -72.4017
18640.502930 77.123 -72.2382
18640.869141 77.123 -71.9988
18641.235352 77.148 -71.8198
18641.601562 77.185 -71.8135
18641.967773 77.209 -71.9821
18642.333984 77.205 -72.2087
18642.700195 77.177 -72.3455
18643.066406 77.144 -72.3109
18643.432617 77.125 -72.1444
18643.798828 77.130 -71.9719
18644.165039 77.149 -71.9006
18644.531250 77.167 -71.9485
18644.897461 77.171 -72.0471
18645.263672 77.164 -72.1103
18645.629883 77.158 -72.1072
18645.996094 77.160 -72.0745
18646.362305 77.171 -72.0769
18646.728516 77.182 -72.1444
18647.094727 77.186 -72.2510
18647.460938 77.181 -72.3406
18647.827148 77.172 -72.3748
18648.193359 77.168 -72.3618
18648.559570 77.170 -72.3436
18648.925781 77.177 -72.3582
18649.291992 77.180 -72.4100
18649.658203 77.176 -72.4668
18650.024414 77.165 -72.4826
18650.390625 77.152 -72.4255
18650.756836 77.146 -72.2988
18651.123047 77.153 -72.1456
18651.489258 77.174 -72.0303
18651.855469 77.203 -72.0110
18652.221680 77.229 -72.1083
18652.587891 77.240 -72.2841
18652.954102 77.232 -72.4612
18653.320312 77.210 -72.5598
18653.686523 77.186 -72.5450
18654.052734 77.172 -72.4515
18654.418945 77.172 -72.3561
18654.785156 77.180 -72.3224
18655.151367 77.186 -72.3578
18655.517578 77.182 -72.4133
18655.883789 77.172 -72.4300
18656.250000 77.163 -72.3865
18656.616211 77.163 -72.3147
18656.982422 77.171 -72.2704
18657.348633 77.183 -72.2876
18657.714844 77.189 -72.3561
18658.081055 77.186 -72.4340
18658.447266 77.176 -72.4783
18658.813477 77.164 -72.4697
18659.179688 77.156 -72.4138
18659.545898 77.154 -72.3354
18659.912109 77.161 -72.2673
18660.278320 77.172 -72.2425
18660.644531 77.183 -72.2814
18661.010742 77.187 -72.3727
18661.376953 77.178 -72.4658
18661.743164 77.159 -72.4961
18662.109375 77.140 -72.4279
18662.475586 77.134 -72.2934
18662.841797 77.145 -72.1820
18663.208008 77.163 -72.1726
18663.574219 77.175 -72.2711
18663.940430 77.169 -72.3981
18664.306641 77.149 -72.4482
18664.672852 77.130 -72.3759
18665.039062 77.128 -72.2317
18665.405273 77.144 -72.1259
18665.771484 77.167 -72.1359
18666.137695 77.182 -72.2476
18666.503906 77.182 -72.3800
18666.870117 77.172 -72.4565
18667.236328 77.163 -72.4663
18667.602539 77.160 -72.4551
18667.968750 77.160 -72.4666
18668.334961 77.156 -72.4922
18668.701172 77.147 -72.4849
18669.067383 77.141 -72.4216
18669.433594 77.146 -72.3450
18669.799805 77.160 -72.3378
18670.166016 77.168 -72.4377
18670.532227 77.157 -72.5828
18670.898438 77.125 -72.6400
18671.264648 77.089 -72.5057
18671.630859 77.074 -72.2104
18671.997070 77.097 -71.9187
18672.363281 77.145 -71.8198
18672.729492 77.190 -71.9880
18673.095703 77.202 -72.3231
18673.461914 77.176 -72.6273
18673.828125 77.128 -72.7338
18674.194336 77.085 -72.6091
18674.560547 77.072 -72.3724
18674.926758 77.087 -72.1955
18675.292969 77.113 -72.1809
18675.659180 77.128 -72.3063
18676.025391 77.123 -72.4580
18676.391602 77.104 -72.5261
18676.757812 77.086 -72.4722
18677.124023 77.084 -72.3472
18677.490234 77.100 -72.2494
18677.856445 77.127 -72.2567
18678.222656 77.150 -72.3877
18678.588867 77.159 -72.5995
18678.955078 77.150 -72.8148
18679.321289 77.124 -72.9611
18679.687500 77.092 -72.9938
18680.053711 77.065 -72.9107
18680.419922 77.049 -72.7540
18680.786133 77.050 -72.5883
18681.152344 77.061 -72.4695
18681.518555 77.076 -72.4209
18681.884766 77.086 -72.4218
18682.250977 77.091 -72.4289
18682.617188 77.094 -72.4115
18682.983398 77.100 -72.3768
18683.349609 77.113 -72.3647
18683.715820 77.127 -72.4132
18684.082031 77.136 -72.5217
18684.448242 77.132 -72.6445
18684.814453 77.118 -72.7217
18685.180664 77.102 -72.7253
18685.546875 77.093 -72.6773
18685.913086 77.091 -72.6274
18686.279297 77.092 -72.6040
18686.645508 77.091 -72.5889
18687.011719 77.089 -72.5417
18687.377930 77.095 -72.4553
18687.744141 77.114 -72.3856
18688.110352 77.143 -72.4177
18688.476562 77.167 -72.5923
18688.842773 77.170 -72.8523
18689.208984 77.147 -73.0659
18689.575195 77.110 -73.1205
18689.941406 77.082 -73.0044
18690.307617 77.078 -72.8259
18690.673828 77.093 -72.7275
18691.040039 77.108 -72.7648
18691.406250 77.106 -72.8680
18691.772461 77.086 -72.9030
18692.138672 77.066 -72.7905
18692.504883 77.064 -72.5809
18692.871094 77.087 -72.4139
18693.237305 77.120 -72.4058
18693.603516 77.140 -72.5433
18693.969727 77.135 -72.7013
18694.335938 77.113 -72.7417
18694.702148 77.095 -72.6240
18695.068359 77.101 -72.4412
18695.434570 77.127 -72.3396
18695.800781 77.158 -72.4032
18696.166992 77.172 -72.5907
18696.533203 77.161 -72.7743
18696.899414 77.135 -72.8391
18697.265625 77.114 -72.7615
18697.631836 77.110 -72.6201
18697.998047 77.126 -72.5331
18698.364258 77.146 -72.5715
18698.730469 77.157 -72.7223
18699.096680 77.148 -72.9060
18699.462891 77.122 -73.0292
18699.829102 77.088 -73.0345
18700.195312 77.060 -72.9196
18700.561523 77.048 -72.7352
18700.927734 77.055 -72.5617
18701.293945 77.074 -72.4713
18701.660156 77.097 -72.4999
18702.026367 77.110 -72.6296
18702.392578 77.107 -72.7937
18702.758789 77.088 -72.9115
18703.125000 77.063 -72.9299
18703.491211 77.043 -72.8511
18703.857422 77.037 -72.7307
18704.223633 77.042 -72.6356
18704.589844 77.053 -72.6031
18704.956055 77.061 -72.6245
18705.322266 77.064 -72.6639
18705.688477 77.062 -72.6925
18706.054688 77.059 -72.7052
18706.420898 77.057 -72.7141
18706.787109 77.054 -72.7251
18707.153320 77.048 -72.7281
18707.519531 77.041 -72.7072
18707.885742 77.036 -72.6612
18708.251953 77.036 -72.6075
18708.618164 77.039 -72.5667
18708.984375 77.043 -72.5433
18709.350586 77.048 -72.5294
18709.716797 77.056 -72.5234
18710.083008 77.067 -72.5493
18710.449219 77.080 -72.6439
18710.815430 77.085 -72.8170
18711.181641 77.073 -73.0175
18711.547852 77.043 -73.1529
18711.914062 77.006 -73.1451
18712.280273 76.982 -72.9962
18712.646484 76.981 -72.8033
18713.012695 77.001 -72.6881
18713.378906 77.025 -72.7087
18713.745117 77.037 -72.8193
18714.111328 77.034 -72.9139
18714.477539 77.027 -72.9183
18714.843750 77.029 -72.8493
18715.209961 77.047 -72.7971
18715.576172 77.071 -72.8427
18715.942383 77.087 -72.9864
18716.308594 77.084 -73.1501
18716.674805 77.068 -73.2412
18717.041016 77.049 -73.2222
18717.407227 77.040 -73.1310
18717.773438 77.041 -73.0368
18718.139648 77.047 -72.9836
18718.505859 77.050 -72.9662
18718.872070 77.050 -72.9559
18719.238281 77.046 -72.9364
18719.604492 77.042 -72.9131
18719.970703 77.036 -72.8903
18720.336914 77.025 -72.8483
18720.703125 77.014 -72.7554
18721.069336 77.010 -72.6052
18721.435547 77.020 -72.4462
18721.801758 77.046 -72.3578
18722.167969 77.076 -72.3990
18722.534180 77.096 -72.5610
18722.900391 77.098 -72.7678
18723.266602 77.085 -72.9305
18723.632812 77.066 -73.0032
18723.999023 77.052 -73.0055
18724.365234 77.047 -72.9978
18724.731445 77.047 -73.0265
18725.097656 77.043 -73.0887
18725.463867 77.031 -73.1389
18725.830078 77.015 -73.1301
18726.196289 77.004 -73.0539
18726.562500 77.004 -72.9523
18726.928711 77.015 -72.8911
18727.294922 77.028 -72.9120
18727.661133 77.031 -72.9984
18728.027344 77.020 -73.0812
18728.393555 76.999 -73.0796
18728.759766 76.981 -72.9623
18729.125977 76.980 -72.7811
18729.492188 77.002 -72.6512
18729.858398 77.032 -72.6793
18730.224609 77.052 -72.8780
18730.590820 77.042 -73.1482
18730.957031 77.004 -73.3313
18731.323242 76.953 -73.3029
18731.689453 76.919 -73.0666
18732.055664 76.918 -72.7555
18732.421875 76.948 -72.5443
18732.788086 76.988 -72.5327
18733.154297 77.015 -72.6799
18733.520508 77.019 -72.8562
18733.886719 77.009 -72.9443
18734.252930 77.004 -72.9224
18734.619141 77.015 -72.8740
18734.985352 77.039 -72.9111
18735.351562 77.059 -73.0811
18735.717773 77.059 -73.3250
18736.083984 77.035 -73.5178
18736.450195 76.998 -73.5579
18736.816406 76.967 -73.4305
18737.182617 76.959 -73.2198
18737.548828 76.972 -73.0533
18737.915039 76.994 -73.0107
18738.281250 77.008 -73.0881
18738.647461 77.005 -73.2080
18739.013672 76.988 -73.2791
18739.379883 76.965 -73.2547
18739.746094 76.950 -73.1525
18740.112305 76.947 -73.0385
18740.478516 76.954 -72.9758
18740.844727 76.960 -72.9838
18741.210938 76.960 -73.0331
18741.577148 76.953 -73.0734
18741.943359 76.943 -73.0728
18742.309570 76.939 -73.0419
18742.675781 76.941 -73.0223
18743.041992 76.947 -73.0515
18743.408203 76.949 -73.1282
18743.774414 76.942 -73.2080
18744.140625 76.928 -73.2355
18744.506836 76.917 -73.1862
18744.873047 76.917 -73.0955
18745.239258 76.932 -73.0387
18745.605469 76.952 -73.0802
18745.971680 76.963 -73.2242
18746.337891 76.956 -73.4016
18746.704102 76.931 -73.5122
18747.070312 76.898 -73.4828
18747.436523 76.875 -73.3179
18747.802734 76.872 -73.1018
18748.168945 76.889 -72.9410
18748.535156 76.911 -72.8973
18748.901367 76.926 -72.9526
18749.267578 76.926 -73.0275
18749.633789 76.918 -73.0455
18750.000000 76.912 -72.9882
18750.366211 76.919 -72.9102
18750.732422 76.936 -72.8969
18751.098633 76.954 -72.9948
18751.464844 76.958 -73.1749
18751.831055 76.943 -73.3457
18752.197266 76.916 -73.4151
18752.563477 76.890 -73.3552
18752.929688 76.879 -73.2171
18753.295898 76.886 -73.0942
18753.662109 76.900 -73.0486
18754.028320 76.911 -73.0689
18754.394531 76.913 -73.0922
18754.760742 76.913 -73.0645
18755.126953 76.921 -72.9945
18755.493164 76.942 -72.9498
18755.859375 76.968 -73.0029
18756.225586 76.986 -73.1671
18756.591797 76.986 -73.3797
18756.958008 76.968 -73.5484
18757.324219 76.940 -73.6124
18757.690430 76.915 -73.5786
18758.056641 76.899 -73.5049
18758.422852 76.889 -73.4437
18758.789062 76.879 -73.3980
18759.155273 76.866 -73.3315
18759.521484 76.855 -73.2134
18759.887695 76.854 -73.0570
18760.253906 76.868 -72.9207
18760.620117 76.893 -72.8700
18760.986328 76.917 -72.9297
18761.352539 76.932 -73.0713
18761.718750 76.934 -73.2365
18762.084961 76.924 -73.3658
18762.451172 76.909 -73.4233
18762.817383 76.897 -73.4062
18763.183594 76.895 -73.3408
18763.549805 76.906 -73.2820
18763.916016 76.926 -73.2925
18764.282227 76.945 -73.4075
18764.648438 76.950 -73.6006
18765.014648 76.933 -73.7786
18765.380859 76.899 -73.8259
18765.747070 76.868 -73.6874
18766.113281 76.859 -73.4198
18766.479492 76.881 -73.1788
18766.845703 76.920 -73.1107
18767.211914 76.951 -73.2415
18767.578125 76.954 -73.4628
18767.944336 76.929 -73.6047
18768.310547 76.895 -73.5636
18768.676758 76.878 -73.3788
18769.042969 76.888 -73.1973
18769.409180 76.912 -73.1575
18769.775391 76.929 -73.2747
18770.141602 76.924 -73.4451
18770.507812 76.903 -73.5411
18770.874023 76.882 -73.5146
18771.240234 76.876 -73.4351
18771.606445 76.885 -73.4141
18771.972656 76.894 -73.5007
18772.338867 76.888 -73.6356
18772.705078 76.869 -73.7052
18773.071289 76.850 -73.6464
18773.437500 76.849 -73.5050
18773.803711 76.870 -73.4041
18774.169922 76.900 -73.4358
18774.536133 76.921 -73.5885
18774.902344 76.923 -73.7645
18775.268555 76.912 -73.8644
18775.634766 76.902 -73.8688
18776.000977 76.904 -73.8448
18776.367188 76.911 -73.8726
18776.733398 76.911 -73.9661
18777.099609 76.895 -74.0548
18777.465820 76.867 -74.0453
18777.832031 76.843 -73.8984
18778.198242 76.836 -73.6691
18778.564453 76.850 -73.4684
18778.930664 76.875 -73.3784
18779.296875 76.898 -73.4088
18779.663086 76.908 -73.5071
18780.029297 76.906 -73.6061
18780.395508 76.897 -73.6680
18780.761719 76.886 -73.6888
18781.127930 76.878 -73.6814
18781.494141 76.873 -73.6608
18781.860352 76.872 -73.6428
18782.226562 76.875 -73.6453
18782.592773 76.877 -73.6790
18782.958984 76.874 -73.7289
18783.325195 76.866 -73.7559
18783.691406 76.856 -73.7206
18784.057617 76.854 -73.6263
18784.423828 76.867 -73.5321
18784.790039 76.890 -73.5146
18785.156250 76.911 -73.6091
18785.522461 76.917 -73.7720
18785.888672 76.904 -73.9039
18786.254883 76.881 -73.9232
18786.621094 76.864 -73.8210
18786.987305 76.865 -73.6722
18787.353516 76.881 -73.5770
18787.719727 76.901 -73.5869
18788.085938 76.912 -73.6812
18788.452148 76.911 -73.7943
18788.818359 76.901 -73.8696
18789.184570 76.890 -73.8945
18789.550781 76.881 -73.8907
18789.916992 76.876 -73.8855
18790.283203 76.873 -73.8896
